Release Type,Name,Title,Foreign Title,Serial
Redump,P3P - Yeosin Jeonsaeng - Persona 3 Portable (Korea),P3P: Yeosin Jeonsaeng: Persona 3 Portable,여신전생 페르소나 3 PORTABLE,UCKS-45175
Redump,"Pac-Man Rally (Europe) (En,Fr,De,Es,It) (Beta) (2007-05-01)",Pac-Man Rally,,ULES-00705/1.03
Redump,Pac-Man World 3 (Asia),,,UCAS 40081
Redump,"Pac-Man World 3 (Europe) (En,Fr,De,Es,It)",Pac-Man World 3,,ULES-00260
Redump,Pac-Man World 3 (USA),Pac-Man World 3,,ULUS-10055
Redump,Pac-Man World Rally (USA),Pac-Man World Rally,,ULUS 10149
Redump,"Padrino, El (Spain)",El Padrino,,ULES-00400
Redump,"Padrino, Il (Italy)",Il Padrino,,ULES-00399
Redump,"Page Zero (Europe) (En,Fr,De,Es,It) (Beta) (2009-02-20)",Page Zero,Comic Viewer Prototype Page Zero,UCET-01058/0.07
Redump,Pangya - Fantasy Golf (USA),Pangya: Fantasy Golf,,ULUS-10438
Redump,Panic Palette Portable (Japan),Panic Palette Portable,パニック　パレット　ポータブル,ULJM 05344
Redump,"PaRappa the Rapper (Europe, Australia) (En,Fr,De,Es,It)",PaRappa the Rapper,,UCES-00775
Redump,"PaRappa the Rapper (Europe, Australia) (En,Fr,De,Es,It)",PaRappa the Rapper,,UCES-00775/ANZ
Redump,"PaRappa the Rapper (Japan, Asia) (En,Ja)",PaRappa the Rapper,パラッパラッパー,UCAS 40135
Redump,"PaRappa the Rapper (Japan, Asia) (En,Ja)",PaRappa the Rapper,パラッパラッパー,UCJS-10046
Redump,PaRappa the Rapper (USA),PaRappa the Rapper,,UCUS-98702
Redump,Parodius Portable (Japan),Parodius Portable,パロディウスポータブル,ULJM 05220
Redump,"Parrain, Le (France)",Le Parrain,,ULES-00397
Redump,"Passport to... Amsterdam (Europe) (En,Fr,De,Es,It)",Passport to... Amsterdam,,UCES-00243
Redump,"Passport to... Barcelona (Europe) (En,Fr,De,Es,It)",Passport to... Barcelona,,UCES-00242
Redump,"Passport to... London (Europe) (En,Fr,De,Es,It)",Passport to... London,,UCES-00240
Redump,"Passport to... Paris (Europe) (En,Fr,De,Es,It)",Passport to... Paris,,UCES-00241
Redump,"Passport to... Prague (Europe) (En,Fr,De,Es,It)",Passport to... Prague,,UCES-00244
Redump,"Passport to... Rome (Europe) (En,Fr,De,Es,It)",Passport to... Rome,,UCES-00246
Redump,"Passport to... Rome (Europe) (En,Fr,De,Es,It) (Beta) (2006-06-28)",Passport to... Rome,,UCET-00460/0.01
Redump,Patapon (Europe) (Demo),Patapon,,UCET-01015
Redump,"Patapon (Europe) (En,Fr,De,Es,It)",Patapon,,UCES-00995
Redump,"Patapon (Europe) (En,Fr,De,Es,It)",Patapon,,UCES-00995/1.00
Redump,Patapon (Japan),Patapon,パタポン,UCJS 10077
Redump,Patapon (Japan),Patapon,パタポン,UCJS 18027
Redump,Patapon (Japan) (Beta) (2007-08-17),Patapon,パタポン,UCJP-00125-0
Redump,Patapon (Korea),Patapon,파타퐁,UCKS-45076
Redump,Patapon (Korea),Patapon,파타퐁,UCKS-45099
Redump,Patapon (USA),Patapon,,UCUS-98711
Redump,Patapon (USA) (Demo),Patapon,,UCUS 98721
Redump,Patapon 2 - Don-Chaka (Japan),Patapon 2: Don-Chaka,パタポン２　ドンチャカ♪,UCJS 10089
Redump,Patapon 2 - Don-Chaka (Japan),Patapon 2: Don-Chaka,パタポン２　ドンチャカ♪,UCJS 18036
Redump,Patapon 2 - Don-Chaka (Japan),Patapon 2: Don-Chaka,パタポン２　ドンチャカ♪,UCJS 18053
Redump,Patapon 2 - Don-Chaka (Japan) (Demo),Patapon 2: Don-Chaka,パタポン２　ドンチャカ♪　体験版,UCJX 90028
Redump,"Patapon 2 - Don-Chaka (Korea) (Zh,Ko)",Patapon 2: Don-Chaka,"파타퐁 2: 동챠카, 戰鼓啪打碰2: 咚鏘",UCKS 45135
Redump,"Patapon 2 (Europe) (En,Fr,De,Es,It)",Patapon 2,,UCES-01177
Redump,"Patapon 2 (Europe) (En,Fr,De,Es,It)",Patapon 2,,UCES-01177/9142447
Redump,"Patapon 2 (Europe) (En,Fr,De,Es,It)",Patapon 2,,UCES-01177/E
Redump,"Patapon 2 (USA) (En,Fr,Es)",Patapon 2,,UCUS-98732
Redump,Patapon 3 - Bikkuri Tappuri! 100-jikan Taikenban (Japan),,,UCJX 90031
Redump,"Patapon 3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",Patapon 3,,UCES-01421
Redump,Patapon 3 (Japan),Patapon 3,パタポン３,UCJS 10113
Redump,"Patapon 3 (USA) (En,Fr,Es,Pt)",Patapon 3,,UCUS-98751
Redump,"Pate, Der (Germany)",Der Pate,,ULES-00398
Redump,"Patito Feo (Europe) (Es,It,Pt) (v1.02)",Patito Feo,,ULES-01493
Redump,"Patito Feo (Europe) (Es,It,Pt) (v2.00)",Patito Feo,,ULES-01493/POR
Redump,Payout - Poker & Casino (USA),Payout: Poker & Casino,,ULUS-10118
Redump,PC Engine Best Collection - Ginga Ojousama Densetsu Collection (Japan),PC Engine Best Collection: Ginga Ojousama Densetsu Collection,PC Engine Best Collection: 銀河お嬢様伝説コレクション,ULJM-05358
Redump,"PDC World Championship Darts (Europe) (En,Fr,De,Es,It,Nl)",PDC World Championship Darts,PDC World Championship Darts 2008,ULES-01096#
Redump,"PDC World Championship Darts (USA) (En,Fr,De,Es,It,Nl)",PDC World Championship Darts,,ULUS-10386
Redump,"Persona (Japan, Asia)",Persona,ペルソナ,UCAS 40253
Redump,"Persona (Japan, Asia)",Persona,ペルソナ,ULJM 05422
Redump,"Persona (Japan, Asia)",Persona,ペルソナ,ULJM 05686
Redump,Persona 2 - Batsu - Eternal Punishment (Japan),Persona 2: Batsu: Eternal Punishment,ペルソナ２　罰,ULJM 06081
Redump,Persona 2 - Tsumi - Innocent Sin (Japan),Persona 2: Tsumi: Innocent Sin,ペルソナ２　罪,ULJM 05759
Redump,Persona 3 Portable (Japan),Persona 3 Portable,ペルソナ３ポータブル,ULJM 05489
Redump,Persona 3 Portable (Japan),Persona 3 Portable,ペルソナ３ポータブル,ULJM 08044
Redump,Personal Utility Disc Ver. 1.0 (Korea),Personal Utility Disc Ver. 1.0,,UCKM 84003
Redump,"PES 2008 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",PES 2008: Pro Evolution Soccer,,ULES-00880
Redump,PES 2008 - Pro Evolution Soccer (USA),PES 2008: Pro Evolution Soccer,,ULUS-10320
Redump,"PES 2009 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",PES 2009: Pro Evolution Soccer,,ULES-01176
Redump,"PES 2009 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It,Pt)",PES 2009: Pro Evolution Soccer,,ULES-01176/P
Redump,PES 2009 - Pro Evolution Soccer (USA),PES 2009: Pro Evolution Soccer,,ULUS-10388
Redump,"PES 2010 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru)",PES 2010: Pro Evolution Soccer,,ULES-01353
Redump,"PES 2010 - Pro Evolution Soccer (Europe) (Fr,De,Es,It,Pt)",PES 2010: Pro Evolution Soccer,,ULES-01354
Redump,"PES 2010 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",PES 2010: Pro Evolution Soccer,,ULUS-10483
Redump,"PES 2011 - Pro Evolution Soccer (Canada) (En,Fr)",PES 2011: Pro Evolution Soccer,,ULUS-10546
Redump,"PES 2011 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru)",PES 2011: Pro Evolution Soccer,,ULES-01467
Redump,"PES 2011 - Pro Evolution Soccer (Europe) (Es,Pt)",PES 2011: Pro Evolution Soccer,,ULES-01470
Redump,"PES 2011 - Pro Evolution Soccer (Europe) (Fr,De)",PES 2011: Pro Evolution Soccer,,ULES-01468
Redump,"PES 2011 - Pro Evolution Soccer (Europe) (It,El)",PES 2011: Pro Evolution Soccer,,ULES-01469
Redump,"PES 2011 - Pro Evolution Soccer (Latin America) (Es,Pt)",PES 2011: Pro Evolution Soccer,,ULUS-10553
Redump,"PES 2011 - Pro Evolution Soccer (USA) (En,Es)",PES 2011: Pro Evolution Soccer,,ULUS-10554
Redump,"PES 2012 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",PES 2012: Pro Evolution Soccer,,ULES-01540
Redump,"PES 2012 - Pro Evolution Soccer (Europe) (Es,It,Pt,El)",PES 2012: Pro Evolution Soccer,,ULES-01542
Redump,"PES 2012 - Pro Evolution Soccer (Europe) (Fr,De)",PES 2012: Pro Evolution Soccer,,ULES-01541
Redump,PES 2012 - Pro Evolution Soccer (USA),PES 2012: Pro Evolution Soccer,,ULUS-10586
Redump,"PES 2013 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",PES 2013: Pro Evolution Soccer,,ULES-01575
Redump,"PES 2013 - Pro Evolution Soccer (Europe) (Es,Pt)",PES 2013: Pro Evolution Soccer,,ULES-01580
Redump,"PES 2013 - Pro Evolution Soccer (Europe) (It,El)",PES 2013: Pro Evolution Soccer,,ULES-01577
Redump,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt)",PES 2013: Pro Evolution Soccer,,ULUS-10597
Redump,"PES 2014 - Pro Evolution Soccer (Europe) (En,Nl,Sv,Ru,Tr)",PES 2014: Pro Evolution Soccer,,ULES-01595
Redump,"PES 2014 - Pro Evolution Soccer (Europe) (Es,Pt)",PES 2014: Pro Evolution Soccer,,ULES-01598
Redump,"PES 2014 - Pro Evolution Soccer (Europe) (Fr,De)",PES 2014: Pro Evolution Soccer,,ULES-01596
Redump,"PES 2014 - Pro Evolution Soccer (Europe) (It,El)",PES 2014: Pro Evolution Soccer,,ULES-01597
Redump,PES 2014 - Pro Evolution Soccer (USA),PES 2014: Pro Evolution Soccer,,ULUS 10654S
Redump,"PES 6 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It)",Pro Evolution Soccer 6,,ULES-00476
Redump,"PES 6 - Pro Evolution Soccer (Europe) (En,Fr,De,Es,It)",Pro Evolution Soccer 6,,ULES-00476/P
Redump,"Peter Jackson's King Kong - The Official Game of the Movie (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",Peter Jackson's King Kong: The Official Game of the Movie,,ULES-00225
Redump,Peter Jackson's King Kong - The Official Game of the Movie (USA),Peter Jackson's King Kong: The Official Game of the Movie,,ULUS-10072
Redump,Petz - Dogz Family (USA),Petz: Dogz Family,,ULUS-10463
Redump,Petz - Hamsterz Bunch (USA),Petz: Hamsterz Bunch,,ULUS-10446
Redump,"Petz - My Baby Hamster (Europe) (En,Fr,De,Es)",Petz: My Baby Hamster,,ULES-01266
Redump,"Petz - My Puppy Family (Europe) (En,Fr,De,Es,It)",Petz: My Puppy Family,,ULES-01267
Redump,Petz - Saddle Club (USA),Petz: Saddle Club,,ULUS-10402
Redump,Phantasy Star Portable (Europe),Phantasy Star Portable,,ULES-01218
Redump,Phantasy Star Portable (Japan),Phantasy Star Portable,ファンタシースターポータブル,ULJM 05309
Redump,Phantasy Star Portable (Japan),Phantasy Star Portable,ファンタシースターポータブル,ULJM 08023
Redump,Phantasy Star Portable (Japan) (Taikenban),Phantasy Star Portable,ファンタシースターポータブル,ULJM 91014
Redump,Phantasy Star Portable (USA),Phantasy Star Portable,,ULUS-10410
Redump,Phantasy Star Portable 2 (Europe),Phantasy Star Portable 2,,ULES-01439
Redump,Phantasy Star Portable 2 (Japan),Phantasy Star Portable 2,ファンタシースターポータブル２,ULJM 05493
Redump,Phantasy Star Portable 2 (Japan),Phantasy Star Portable 2,ファンタシースターポータブル２,ULJM 08030
Redump,Phantasy Star Portable 2 (Japan) (Taikenban),Phantasy Star Portable 2,ファンタシースターポータブル２,ULJM 91018
Redump,Phantasy Star Portable 2 (USA),Phantasy Star Portable 2,,ULUS-10529
Redump,Phantasy Star Portable 2 Infinity (Japan),Phantasy Star Portable 2 Infinity,ファンタシースターポータブル２ インフィニティ,HSN-0019
Redump,Phantasy Star Portable 2 Infinity (Japan),Phantasy Star Portable 2 Infinity,ファンタシースターポータブル２ インフィニティ,ULJM 05732
Redump,Phantasy Star Portable 2 Infinity (Japan) (Taikenban),Phantasy Star Portable 2 Infinity,ファンタシースターポータブル2 インフィニティ: スペシャル 体験版,ULJM 91022
Redump,Phantom Brave - The Hermuda Triangle (USA),Phantom Brave: The Hermuda Triangle,,ULUS-10572
Redump,Phantom Brave Portable (Japan),,,ULJS 00336
Redump,Phantom Kingdom Portable (Japan),,,ULJS 00409
Redump,Phase D - Souka no Shou (Japan),Phase D: Souka no Shou,Ｐｈａｓｅ　Ｄ　蒼華の章,ULJM 05983
Redump,Phi Brain - Kizuna no Puzzle (Japan),,,ULJM 06037
Redump,PhotoKano (Japan),PhotoKano,フォトカノ,ULJS 00378
Redump,Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable (Japan),Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable,Ｐｉａキャロットへようこそ！！Ｇ．Ｐ．～学園プリンセス～　ポータブル,ULJM 05464
Redump,"Pilot Academy (Europe) (En,Ja,Fr,De,Es,It)",Pilot Academy,,ULES-00374
Redump,Pilot ni Narou! Flying All Stars (Japan),Pilot ni Narou! Flying All Stars,パイロットになろう！　フライングオールスターズ,ULJS 00059
Redump,Pinball (Japan),,,ULJM 05025
Redump,Pinball Hall of Fame - The Gottlieb Collection (USA),Pinball Hall of Fame: The Gottlieb Collection,,ULUS 10052
Redump,Pinball Hall of Fame - The Williams Collection (USA),Pinball Hall of Fame: The Williams Collection,,ULUS 10265
Redump,"Pipe Mania (Asia) (En,Fr)",Pipe Mania,파이프 매니아,UCAS-40215
Redump,"Pipe Mania (Asia) (En,Fr)",Pipe Mania,파이프 매니아,UCKS-45095
Redump,"Pipe Mania (Europe) (En,Fr,De,Es,It)",Pipe Mania,,ULES-01094
Redump,"Pipe Mania (USA) (En,Fr)",Pipe Mania,,ULUS-10359
Redump,Piposaru Academia - Dossari! Saruge Daizenshuu (Japan),Piposaru Academia: Dossari! Saruge Daizenshuu,ピポサルアカデミ～ア　－どっさり！サルゲ～大全集－,UCJS 10003
Redump,Piposaru Academia - Dossari! Saruge Daizenshuu (Japan),Piposaru Academia: Dossari! Saruge Daizenshuu,ピポサルアカデミ～ア　－どっさり！サルゲ～大全集－,UCJS 18043
Redump,Piposaru Academia - Sagomungchi Neungryeokpyeongga Wanjeonjeongbog (Korea),Piposaru Academia: Sagomungchi Neungryeokpyeongga Wanjeonjeongbog,삐뽀사루 아카데미~아 -사고뭉치 능력평가 완전정복-,UCKS-45003
Redump,Piposaru Academia 2 - Aiai Saruge Janken Battle (Japan),Piposaru Academia 2: Aiai Saruge Janken Battle,ピポサルアカデミ～ア2: あいあいサルゲ～ジャンケンバトル,UCJS 10020
Redump,Piposaru Academia 2 - Aiai Saruge Janken Battle (Japan),Piposaru Academia 2: Aiai Saruge Janken Battle,ピポサルアカデミ～ア2: あいあいサルゲ～ジャンケンバトル,UCJS 18009
Redump,Piposarugetchu P (Korea),Piposarugetchu P,삐뽀사루 겟츄 P,UCKS-45009
Redump,"Pirates of the Caribbean - Dead Man's Chest (Europe) (En,Fr,De,Es,It)",Pirates of the Caribbean: Dead Man's Chest,,ULES-00366
Redump,"Pirates of the Caribbean - Dead Man's Chest (Europe) (En,Fr,De,Es,It)",Pirates of the Caribbean: Dead Man's Chest,,ULES-00366/E
Redump,"Pirates of the Caribbean - Dead Man's Chest (USA) (En,Fr)",Pirates of the Caribbean: Dead Man's Chest,,ULUS 10111
Redump,PixelJunk Monsters - Deluxe (USA),PixelJunk Monsters: Deluxe,,UCUS-98739
Redump,"PixelJunk Monsters UMD Limited Edition (Asia) (En,Ja)",PixelJunk Monsters UMD Limited Edition,,UCAS-40261
Redump,Planetarian - Chiisa na Hoshi no Yume (Japan) (v1.02),Planetarian: Chiisa na Hoshi no Yume,Ｐｌａｎｅｔａｒｉａｎ　～ちいさなほしのゆめ～,ULJM 05383
Redump,Planetarian - Chiisa na Hoshi no Yume (Japan) (v2.00),Planetarian: Chiisa na Hoshi no Yume,Ｐｌａｎｅｔａｒｉａｎ　～ちいさなほしのゆめ～,ULJM 05383
Redump,"Planetarium Creator Oohira Takayuki Kanshuu - Homestar Portable (Japan, Asia)",Planetarium Creator Oohira Takayuki Kanshuu: Homestar Portable,プラネタリウムクリエイター　大平貴之監修　ホームスター　ポータブル,ULAS 42081
Redump,"Planetarium Creator Oohira Takayuki Kanshuu - Homestar Portable (Japan, Asia)",Planetarium Creator Oohira Takayuki Kanshuu: Homestar Portable,プラネタリウムクリエイター　大平貴之監修　ホームスター　ポータブル,ULJM 05184
Redump,"Platypus (Europe) (En,Fr,De,Es,It)",Platypus,,ULES-01029
Redump,Platypus (USA),Platypus,,ULUS-10203
Redump,PlayChapas Football Edition (Spain),PlayChapas Football Edition,,UCES-01134
Redump,PlayEnglish (Portugal),PlayEnglish,,ULES-01509
Redump,PlayEnglish (Spain),PlayEnglish,Playenglish: Desvela el Misterio,ULES-01440
Redump,"PlayStation Network Collection - Power Pack (Europe) (En,Fr,De,Es,It)",PlayStation Network Collection: Power Pack,,UCES-01160
Redump,"PlayStation Network Collection - Puzzle Pack (Europe) (En,Fr,De,Es,It)",PlayStation Network Collection: Puzzle Pack,,UCES-01159
Redump,PlayStation Spot (Japan),PlayStation Spot,,UCJP 00018
Redump,PlayStation Spot Sen'you UMD Version 2.00 (Japan),PlayStation Spot Sen'you UMD Version 2.00,PlayStation Spot 専用 UMD Version 2.00,UCJS-90007
Redump,PlayStation Spot Sen'you UMD Version 2.00 (Japan),PlayStation Spot Sen'you UMD Version 2.00,PlayStation Spot 専用 UMD Version 2.00,UCJX-90007
Redump,PlayStation Spot Sen'you UMD Vol. 1 (Japan),PlayStation Spot Sen'you UMD Vol. 1,PlayStation Spot 専用 UMD Vol.1,UCJX 90015
Redump,PlayStation Spot Sen'you UMD Vol. 2 (Japan),PlayStation Spot Sen'you UMD Vol. 2,PlayStation Spot 専用 UMD Vol.2,UCJX 90017
Redump,PlayStation Spot Sen'you UMD Vol. 3 (Japan),PlayStation Spot Sen'you UMD Vol. 3,PlayStation Spot 専用 UMD Vol.3,UCJX 90018
Redump,PlayStation Spot Sen'you UMD Vol. 4 (Japan),PlayStation Spot Sen'you UMD Vol. 4,PlayStation Spot 専用 UMD Vol.4,UCJX 90020
Redump,PlayStation Spot Sen'you UMD Vol. 5 (Japan),PlayStation Spot Sen'you UMD Vol. 5,PlayStation Spot 専用 UMD Vol.5,UCJX-90021
Redump,PlayStation Spot Sen'you UMD Vol. 6 (Japan),PlayStation Spot Sen'you UMD Vol. 6,PlayStation Spot 専用 UMD Vol.6,UCJX-90023
Redump,PlayStation Spot Sen'you UMD Vol. 7 (Japan),PlayStation Spot Sen'you UMD Vol. 7,PlayStation Spot 専用 UMD Vol.7,UCJX-90024
Redump,Plus Plumb 2 Again (Japan),Plus Plumb 2 Again,ぷらすぷらむ２ａｇａｉｎ,ULJS 00066
Redump,Pocket Pool (USA),Pocket Pool,,ULUS-10151
Redump,Pocket Racers (Europe),Pocket Racers,,ULES-00275
Redump,Pocket Racers (USA),Pocket Racers,,ULUS-10163
Redump,Pop'n Music Portable (Japan),Pop'n Music Portable,ポップンミュージック　ポータブル,ULJM 05605
Redump,Pop'n Music Portable 2 (Japan),Pop'n Music Portable 2,ポップンミュージックポータブル2,ULJM 05959
Redump,PoPoLoCrois (Europe),PoPoLoCrois,,ULES-00291
Redump,PoPoLoCrois (USA),PoPoLoCrois,,ULUS-10018
Redump,PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v1.03),PoPoLoCrois Monogatari: Pietro Ouji no Bouken,ポポロクロイス物語　～ピエトロ王子の冒険～,UCJS 10005
Redump,PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v2.01),PoPoLoCrois Monogatari: Pietro Ouji no Bouken,ポポロクロイス物語　～ピエトロ王子の冒険～,UCJS 10005
Redump,Portable Island - Tenohira no Resort (Japan),,,ULJS 00031
Redump,Power Pro Success Legends (Japan),Power Pro Success Legends,パワプロサクセスレジェンズ,ULJM 05537
Redump,"Power Smash - New Generation (Japan, Asia)",Power Smash: New Generation,パワー・スマッシュ　～ニュー・ジェネレーション～,ULAS 42038
Redump,"Power Smash - New Generation (Japan, Asia)",Power Smash: New Generation,パワー・スマッシュ　～ニュー・ジェネレーション～,ULJM 05079
Redump,Power Stone Collection (Europe),Power Stone Collection,,ULES-00496
Redump,Power Stone Collection (USA),Power Stone Collection,,ULUS-10171
Redump,PQ - Practical Intelligence Quotient (Europe),PQ: Practical Intelligence Quotient,,ULES-00358
Redump,PQ - Practical Intelligence Quotient (USA),PQ: Practical Intelligence Quotient,,ULUS-10046
Redump,PQ2 - Practical Intelligence Quotient 2 (USA),PQ2: Practical Intelligence Quotient 2,,ULUS-10258
Redump,"Practical IQ - Test Your Intelligence (Europe) (En,Fr,De,Es,It)",Practical IQ: Test Your Intelligence,Practical I.Q.,ULES-00806
Redump,"Prince of Persia - Boukyaku no Suna (Japan) (En,Ja)",Prince of Persia: Boukyaku no Suna,プリンス・オブ・ペルシャ 忘却の砂,ULJM 05688
Redump,"Prince of Persia - Revelations (Europe) (En,Fr,De,Es,It)",Prince of Persia: Revelations,,ULES-00223
Redump,"Prince of Persia - Revelations (USA) (En,Fr,Es)",Prince of Persia: Revelations,,ULUS 10063
Redump,"Prince of Persia - Rival Swords (Europe) (En,Fr,De,Es,It)",Prince of Persia: Rival Swords,,ULES-00579
Redump,"Prince of Persia - Rival Swords (USA) (En,Fr,Es)",Prince of Persia: Rival Swords,,ULUS 10240
Redump,"Prince of Persia - The Forgotten Sands (Europe) (En,Fr,De,Es,It)",Prince of Persia: The Forgotten Sands,,ULES-01409
Redump,"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es)",Prince of Persia: The Forgotten Sands,,ULUS 10480
Redump,Prince of Persia - Zabytye peski (Russia),Prince of Persia: Zabytye peski,Prince of Persia: Забытые пески,ULES-01438
Redump,Princess Arthur (Japan),,,ULJM 06258
Redump,Princess Crown (Japan),Princess Crown,プリンセス　クラウン,ULJM 05040
Redump,Princess Crown (Japan),Princess Crown,プリンセス　クラウン,ULJM 05236
Redump,"Prinny - Can I Really Be the Hero (Europe) (En,Fr)",Prinny: Can I Really Be the Hero?,,ULES-01278
Redump,Prinny - Can I Really Be the Hero (USA),Prinny: Can I Really Be the Hero?,,ULUS-10407
Redump,"Prinny - Ore ga Shujinkou de Iinsuka (Japan, Korea)",Prinny: Ore ga Shujinkou de Iinsuka?,プリニー　～オレが主人公でイイんスか？～,UCKS 45104
Redump,"Prinny - Ore ga Shujinkou de Iinsuka (Japan, Korea)",Prinny: Ore ga Shujinkou de Iinsuka?,プリニー　～オレが主人公でイイんスか？～,ULJS 00150
Redump,"Prinny 2 - Dawn of Operation Panties, Dood! (USA)","Prinny 2: Dawn of Operation Panties, Dood!",,ULUS-10561
Redump,PriPia - Prince Pia Carrot (Japan),PriPia: Prince Pia Carrot,プリＰｉａ　～プリンスＰｉａ♥キャロット～,ULJM 06389
Redump,"Pro Cycling Season 2007 - Le Tour de France (Europe) (En,Fr,Es,It,Nl)",Pro Cycling Season 2007: Le Tour de France,Pro Cycling Stagione 2007: Le Tour de France,ULES-00849
